#####黑与白的漩涡1-消亡之地#####
Event	露塔	0	2	0	1	1	0	1000	95	83	95	83	95	83	95	83	1	60000	6	14095	0	1	0	Cayenne_xuanwo1_1.txt
Event	桑德	0	2	0	1	1	0	3100	44	47	44	47	44	47	44	47	1	60000	6	14091	0	1	0	Cayenne_xuanwo1_2.txt
Event	破败的石碑	0	2	0	1	1	0	300	400	253	400	253	400	253	400	253	1	60000	4	11569	0	1	2	Cayenne_xuanwo1_3.txt
Event	里克	0	2	0	1	1	0	57509	49	56	49	56	49	56	49	56	1	60000	6	231006	0	1	0	Cayenne_xuanwo1_4.txt
Event	克劳姆	0	2	0	1	1	0	57511	36	20	36	20	36	20	36	20	1	60000	6	14069	0	1	0	Cayenne_xuanwo1_5.txt
Event	白龙使者	0	2	0	1	1	0	57507	9	7	9	7	9	7	9	7	1	60000	4	101245	0	1	0	Cayenne_xuanwo1_6.txt
Event	教团神官	0	2	0	1	1	0	57510	785	68	785	68	785	68	785	68	1	60000	4	14501	0	1	0	Cayenne_xuanwo1_7.txt
Event	黑龙使者	0	2	0	1	1	0	57508	9	7	9	7	9	7	9	7	1	60000	4	101244	0	1	0	Cayenne_xuanwo1_8.txt
#####黑与白的漩涡2-抉择之刻(白)#####
Event	龙的使者	0	2	0	1	1	0	402	335	132	335	132	335	132	335	132	1	60000	6	101714	0	1	0	Cayenne_xuanwo2_1.txt
Event	白龙使者	0	2	0	1	1	0	57514	24	15	24	15	24	15	24	15	1	60000	4	101245	0	1	0	Cayenne_xuanwo2_2.txt
Event	白龙使者	0	2	0	1	1	0	57515	24	15	24	15	24	15	24	15	1	60000	4	101245	0	1	0	Cayenne_xuanwo2_3.txt
#####黑与白的漩涡2-抉择之刻(黑)#####
Event	龙的使者	0	2	0	1	1	0	400	449	334	449	334	449	334	449	334	1	60000	2	101712	0	1	0	Cayenne_xuanwo2_4.txt
Event	黑龙使者	0	2	0	1	1	0	57517	24	21	24	21	24	21	24	21	1	60000	4	101244	0	1	0	Cayenne_xuanwo2_5.txt
Event	黑龙使者	0	2	0	1	1	0	57518	24	21	24	21	24	21	24	21	1	60000	4	101244	0	1	0	Cayenne_xuanwo2_6.txt
#####黑与白的漩涡3-白之意志、黑之意志(白)#####
Event	黑龙的使徒	0	2	0	1	1	0	57519	24	14	24	14	24	14	24	14	1	60000	4	101244	0	1	0	Cayenne_xuanwo3_1.txt
Event	黑龙的使徒	0	2	0	1	1	0	57520	24	14	24	14	24	14	24	14	1	60000	4	101244	0	1	0	Cayenne_xuanwo3_2.txt
Warp		0	2	0	1	1	0	57521	48	42	48	42	48	42	48	42	1	0	0	103011	0	1	0	0|57522|16|84|
Warp		0	2	0	1	1	0	57522	16	84	16	84	16	84	16	84	1	0	0	103011	0	1	0	0|57521|48|42|
Event	迷惘的龙	0	2	0	1	1	0	57522	73	20	73	20	73	20	73	20	1	60000	4	101713	0	1	0	Cayenne_xuanwo3_3.txt
Event	白龙的使者	0	2	0	1	1	0	57523	20	12	20	12	20	12	20	12	1	60000	4	101245	0	1	0	Cayenne_xuanwo3_4.txt
#####黑与白的漩涡3-白之意志、黑之意志(黑)#####
Event	白龙的使徒	0	2	0	1	1	0	57524	24	21	24	21	24	21	24	21	1	60000	4	101245	0	1	0	Cayenne_xuanwo3_5.txt
Event	白龙的使徒	0	2	0	1	1	0	57525	24	21	24	21	24	21	24	21	1	60000	4	101245	0	1	0	Cayenne_xuanwo3_6.txt
Event	???	0	2	0	1	1	0	57527	18	7	18	7	18	7	18	7	1	60000	4	101530	0	1	0	Cayenne_xuanwo3_7.txt
Event	???	0	2	0	1	1	0	57529	18	7	18	7	18	7	18	7	1	60000	4	101531	0	1	0	Cayenne_xuanwo3_8.txt
Event	???	0	2	0	1	1	0	57531	18	7	18	7	18	7	18	7	1	60000	4	101532	0	1	0	Cayenne_xuanwo3_9.txt
Event	???	0	2	0	1	1	0	57533	18	7	18	7	18	7	18	7	1	60000	4	101533	0	1	0	Cayenne_xuanwo3_10.txt
Event	奇怪的石碑	0	2	0	1	1	0	57528	18	7	18	7	18	7	18	7	1	60000	4	11574	0	1	0	Cayenne_xuanwo3_11.txt
Event	奇怪的石碑	0	2	0	1	1	0	57530	18	7	18	7	18	7	18	7	1	60000	4	11574	0	1	0	Cayenne_xuanwo3_12.txt
Event	奇怪的石碑	0	2	0	1	1	0	57532	18	7	18	7	18	7	18	7	1	60000	4	11574	0	1	0	Cayenne_xuanwo3_13.txt
Event	奇怪的石碑	0	2	0	1	1	0	57534	18	7	18	7	18	7	18	7	1	60000	4	11574	0	1	0	Cayenne_xuanwo3_14.txt
Warp		0	2	0	1	1	0	57526	52	50	52	50	52	50	52	50	1	0	0	103010	0	1	0	0|57535|19|26|
Warp		0	2	0	1	1	0	57535	19	26	19	26	19	26	19	26	1	0	0	103010	0	1	0	0|57526|52|50|
Event	迷惘的龙	0	2	0	1	1	0	57535	73	20	73	20	73	20	73	20	1	60000	4	101713	0	1	0	Cayenne_xuanwo3_15.txt
Event	黑龙的使者	0	2	0	1	1	0	57536	20	12	20	12	20	12	20	12	1	60000	4	101244	0	1	0	Cayenne_xuanwo3_16.txt
#####黑与白的漩涡4-闪耀者、引导者(白)#####
Event	白龙使者	0	2	0	1	1	0	57540	21	16	21	16	21	16	21	16	1	60000	4	101714	0	1	0	Cayenne_xuanwo4_2.txt
Event	白龙使者	0	2	0	1	1	0	57539	5	3	5	3	5	3	5	3	1	60000	4	101714	0	1	0	Cayenne_xuanwo4_3.txt
Event	白龙使者	0	2	0	1	1	0	57538	34	29	34	29	34	29	34	29	1	60000	4	101714	0	1	0	Cayenne_xuanwo4_4.txt
Event	白龙使者	0	2	0	1	1	0	57537	6	31	6	31	6	31	6	31	1	60000	4	101714	0	1	0	Cayenne_xuanwo4_5.txt
Event	白龙之长	0	2	0	1	1	0	57541	21	29	21	29	21	29	21	29	1	60000	6	101904	0	1	0	Cayenne_xuanwo4_6.txt
Event	门	0	2	0	1	1	0	57542	9	29	9	29	9	29	9	29	1	60000	2	0	0	1	0	Cayenne_xuanwo4_7.txt
Event	白龙之长	0	2	0	1	1	0	57543	19	10	19	10	19	10	19	10	1	60000	5	101904	0	1	0	Cayenne_xuanwo4_8.txt
Event	迷惘之龙	0	2	0	1	1	0	57544	18	11	18	11	18	11	18	11	1	60000	5	101903	0	1	0	Cayenne_xuanwo4_9.txt
#####黑与白的漩涡4-闪耀者、引导者(黑)#####
Event	黑龙使者	0	2	0	1	1	0	57548	21	4	21	4	21	4	21	4	1	60000	4	101712	0	1	0	Cayenne_xuanwo4_10.txt
Event	黑龙使者	0	2	0	1	1	0	57547	9	4	9	4	9	4	9	4	1	60000	2	101712	0	1	0	Cayenne_xuanwo4_11.txt
Event	黑龙使者	0	2	0	1	1	0	57546	29	4	29	4	29	4	29	4	1	60000	4	101712	0	1	0	Cayenne_xuanwo4_12.txt
Event	黑龙使者	0	2	0	1	1	0	57545	17	28	17	28	17	28	17	28	1	60000	4	101712	0	1	0	Cayenne_xuanwo4_13.txt
Event	黑龙之长	0	2	0	1	1	0	57541	16	10	16	10	16	10	16	10	1	60000	2	101905	0	1	0	Cayenne_xuanwo4_14.txt
Event	门	0	2	0	1	1	0	57542	28	21	28	21	28	21	28	21	1	60000	6	0	0	1	0	Cayenne_xuanwo4_15.txt
Event	黑龙之长	0	2	0	1	1	0	57549	18	11	18	11	18	11	18	11	1	60000	5	101905	0	1	0	Cayenne_xuanwo4_16.txt
Event	迷惘之龙	0	2	0	1	1	0	57550	18	11	18	11	18	11	18	11	1	60000	5	101903	0	1	0	Cayenne_xuanwo4_17.txt
