#####黑与白的漩涡1-消亡之地#####
克劳姆	0,1,2,3,4,5,6,7,8,9	613062	-1	-1	330136	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
教团神官	0,1,2,3,4,5,6,7,8,9	613063	-1	-1	330138	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
#####黑与白的漩涡2-抉择之刻(白)#####
秩序的甬道遇敌		613064	-1	-1	330141	330142	330143	330144	0	0	0	0	0	0	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
白龙使者	0,1,2,3,4,5,6,7,8,9	613065	-1	-1	330145	330146	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
#####黑与白的漩涡2-抉择之刻(黑)#####
混沌的甬道遇敌		613066	-1	-1	330147	330148	330149	330150	0	0	0	0	0	0	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
黑龙使者	0,1,2,3,4,5,6,7,8,9	613067	-1	-1	330145	330146	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
#####黑与白的漩涡3-白之意志、黑之意志(白)#####
黑龙的使徒	0,6,7,3,4	613068	-1	-1	330153	330154	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
漆黑的荒野遇敌	7,4,6,3	613069	-1	-1	330155	330156	330157	330158	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
迷惘的龙	0	613070	-1	-1	330159	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
#####黑与白的漩涡3-白之意志、黑之意志(黑)#####
白龙的使徒	0,6,7,3,4	613071	-1	-1	330160	330161	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
纯白的雪原遇敌	7,4,6,3	613072	-1	-1	330162	330163	330164	330165	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
虚无之墓1	0,7,4,6,3	613073	-1	-1	330166	330170	330171	330172	330173	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
虚无之墓2	0,7,4,6,3	613074	-1	-1	330167	330170	330171	330172	330173	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
虚无之墓3	0,7,4,6,3	613075	-1	-1	330168	330170	330171	330172	330173	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
虚无之墓4	0,7,4,6,3	613076	-1	-1	330169	330170	330171	330172	330173	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
迷惘的龙	0	613077	-1	-1	330174	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
#####黑与白的漩涡4-闪耀者、引导者(白)#####
螺旋之塔遇敌(白)		613078	-1	-1	330175	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
白龙使者		613079	-1	-1	330176	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
黑龙之长	0	613080	-1	-1	330177	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
白龙之长	0	613081	-1	-1	330178	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
#####黑与白的漩涡4-闪耀者、引导者(黑)#####
螺旋之塔遇敌(黑)		613082	-1	-1	330179	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
黑龙使者		613083	-1	-1	330180	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
白龙之长	0	613084	-1	-1	330181	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
黑龙之长	0	613085	-1	-1	330182	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
