#####黑与白的漩涡1-消亡之地#####
19038		0	777	99	1	99	1	1	1	10	10			613062										1									
19039		0	777	99	1	99	1	1	1	10	10			613063										1									
#####黑与白的漩涡2-抉择之刻(白)#####
19040		0	57513	0	0	399	399	1	3	10	10			613064										1									
19041		0	777	0	0	60	60	1	3	10	10			613065										1									
#####黑与白的漩涡2-抉择之刻(黑)#####
19042		0	777	0	0	60	60	1	3	10	10			613066										1									
19043		0	777	0	0	60	60	1	3	10	10			613067										1									
#####黑与白的漩涡3-白之意志、黑之意志(白)#####
19044		0	777	0	0	60	60	1	3	10	10			613068										1									
19045		0	57521	0	0	99	99	1	3	10	10			613069										1									
19046		0	777	0	0	60	60	1	3	10	10			613070										1									
#####黑与白的漩涡3-白之意志、黑之意志(黑)#####
19047		0	777	0	0	60	60	1	3	10	10			613071										1									
19048		0	57526	0	0	99	99	1	3	10	10			613072										1									
19049		0	777	0	0	60	60	1	3	10	10			613073										1									
19050		0	777	0	0	60	60	1	3	10	10			613074										1									
19051		0	777	0	0	60	60	1	3	10	10			613075										1									
19052		0	777	0	0	60	60	1	3	10	10			613076										1									
19053		0	777	0	0	60	60	1	3	10	10			613077										1									
#####黑与白的漩涡4-闪耀者、引导者(白)#####
19054		0	57537	0	0	39	39	1	3	10	10			613078										1									
19055		0	57538	0	0	39	39	1	3	10	10			613078										1									
19056		0	57539	0	0	39	39	1	3	10	10			613078										1									
19057		0	57540	0	0	39	39	1	3	10	10			613078										1									
19058		0	777	0	0	60	60	1	3	10	10			613079										1									
19059		0	777	0	0	60	60	1	3	10	10	19060	100	613080										1									
19060		0	777	0	0	60	60	1	3	10	10			613081										1									
#####黑与白的漩涡4-闪耀者、引导者(黑)#####
19061		0	57545	0	0	39	39	1	3	10	10			613082										1									
19062		0	57546	0	0	39	39	1	3	10	10			613082										1									
19063		0	57547	0	0	39	39	1	3	10	10			613082										1									
19064		0	57548	0	0	39	39	1	3	10	10			613082										1									
19065		0	777	0	0	60	60	1	3	10	10			613083										1									
19066		0	777	0	0	60	60	1	3	10	10	19067	100	613084										1									
19067		0	777	0	0	60	60	1	3	10	10			613085										1									
