#####黑与白的漩涡1-消亡之地#####
道具?	破旧的纸条										3867	27820	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		17143	100	0	0			0
道具?	桑德的指引										3868	27424	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		17144	100	0	0			0
道具?	白之契										3869	26409	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		17145	100	0	0			0
道具?	黑之契										3870	26408	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		17146	100	0	0			0
#####黑与白的漩涡2-抉择之刻(白)#####
道具?	白之约束										3871	27361	0	26		0	0	0	0	1	1	1	10	0					0	0																																																										0	1	0			0		17147	100	0	0			0
道具?	坚毅的决心										3872	27663	0	21		0	0	0	0	1	1	1	6	0	100	100			0	0	20	20	20	20	15	15					3	3	3	3	3	3	3	3	85	85	100	100																																				0	1	0			0		17148	100	0	0			0
#####黑与白的漩涡2-抉择之刻(黑)#####
道具?	黑之约束										3873	27366	0	26		0	0	0	0	1	1	1	10	0					0	0																																																										0	1	0			0		17149	100	0	0			0
道具?	果敢的勇气										3874	27392	0	21		0	0	0	0	1	1	1	6	0	100	100			0	0	30	30	10	10	15	15					6	6			6	6			100	100	85	85																																				0	1	0			0		17150	100	0	0			0
#####黑与白的漩涡3-白之意志、黑之意志(白)#####
道具?	漆黑之麟										3875	26856	0	26		0	0	0	0	1	1	20	10	0					0	0																																																										0	1	0			0		17151	100	0	0			0
道具?	白之意志的传承										3876	27480	0	26		0	0	0	0	1	1	1	10	0					0	0																																																										0	1	0			0		17152	100	0	0			0
道具?	纯白耳饰										3877	25458	0	20		0	1	0	0	1	1	1	8	0	200	200			0	0	20	20	17	17	10	10	11	11			4	4	4	4	4	4	4	4	95	95	105	105																																				0	0	0			0		17153	100	0	0			0
#####黑与白的漩涡3-白之意志、黑之意志(黑)#####
道具?	纯白的羽毛										3878	27828	0	26		0	0	0	0	1	1	1	8	0					0	0																																																										0	1	0			0		17154	100	0	0			0
道具?	纯白的手镯										3879	25801	0	26		0	0	0	0	1	1	1	8	0					0	0																																																										0	1	0			0		17155	100	0	0			0
道具?	纯白的金属										3880	27498	0	26		0	0	0	0	1	1	1	8	0					0	0																																																										0	1	0			0		17156	100	0	0			0
道具?	纯白的证明	Cayenne_xuanwo4_1.txt			ITEM_useMystery						3881	27829	0	26		0	1	0	0	1	1	1	8	0					0	0																																																										0	1	0			0		17157	100	0	0			0
道具?	秩序之匙										3882	27411	0	26		0	0	0	0	1	1	1	9	0					0	0																																																										0	1	0			0		17158	100	0	0			0
道具?	黑之意志的传承										3883	27366	0	26		0	0	0	0	1	1	1	10	0					0	0																																																										0	1	0			0		17159	100	0	0			0
道具?	漆黑之环										3884	25802	0	15		0	1	0	0	1	1	1	8	0	200	200			0	0	25	25	13	13	10	10					6	6			6	6			100	100	95	95																																				0	0	0			0		17160	100	0	0			0
#####黑与白的漩涡4-闪耀者、引导者(白)#####
道具?	白色囚室的钥匙										3885	27414	0	26		0	0	0	0	1	1	1	10	0					0	0																																																										0	1	0			0		17161	100	0	0			0
道具?	白龙之鳞										3886	26853	0	38		0	0	0	0	1	1	1	10	0					0	0																																																						32000	32000			0	0	1			1		17162	100	0	0			0
道具?	秩序之珠										3887	26502	0	26		0	0	0	0	1	1	1	10	0					0	0																																																										0	1	0			0		17163	100	0	0			0
#####黑与白的漩涡4-闪耀者、引导者(黑)#####
道具?	黑色囚室的钥匙										3888	27412	0	26		0	0	0	0	1	1	1	10	0					0	0																																																										0	1	0			0		17164	100	0	0			0
道具?	黑龙之鳞										3889	26856	0	38		0	0	0	0	1	1	1	10	0					0	0																																																						32001	32001			0	0	1			1		17165	100	0	0			0
道具?	混沌之珠										3890	26501	0	26		0	0	0	0	1	1	1	10	0					0	0																																																										0	1	0			0		17166	100	0	0			0
