####洗礼一路见不平####
39195	0	0									2	2									7300	158									20	50								
39196	0	0	0	0							2	0	2	2							7300	7400	158	451							10	20	50	60						
39197	0	0									0	2									7400	2009									30	70								
39198	0	0	0	0	0	0	0	0			2	0	0	2	2	2	2	1			7300	7400	850	359	36	407	8658	9458			20	20	30	40	50	60	70	80		
39199	0	0	0								2	0	2								7300	7400	158								10	30	60							
39200	0	0									2	2									7300	8158									10	50								
#####洗礼二传承使者#####
39201	0	0	0	7	0	0	0				2	0	2	2	2	2	2				7300	7400	609	3109	4654	2709	9658				20	20	30	40	50	60	20			
39202	0	0	0								2	0	2								7300	7400	404								10	20	70							
39203	0	0	0	0	0						2	0	2	2	2						7300	7400	34	3109	3509						10	20	40	50	60					
39204	0	0	0	0	0						2	0	2	2	2						7300	7400	34	509	3409						10	20	40	50	60					
39205	0	0	0								2	0	2								7300	7400	509								10	20	70							
#####洗礼三阿蒙的幻影#####
39206	0	0	0	8							2	0	2	0							7300	7400	158	1250							10	20	60	30						
39207	0	0	0	0	8						2	0	2	2	0						7300	7400	359	158	1250						10	20	50	60	30					
39208	0	27									2	0									7300	15002									30	100								
39209	0	0	0	8							2	0	2	0							7300	7400	359	1250							10	20	60	30						
39210	0	0	0	0	8						2	0	2	1	0						7300	7400	959	6109	1250						10	20	50	40	30					
#####洗礼四龙之试炼#####
39211	0	0									2	0									7300	9301									50	50								
39212	0	0	0	0	0						2	2	2	2	2						7300	158	1909	2709	9707						20	30	40	50	30					
39213	0	0	0								2	0	2								7300	7400	336								40	20	50							
39214	0	0	0	0							2	2	2	2							7300	9707	2009	2809							10	30	40	50						
39215	0	0	0	0	0	0	0				2	2	2	2	2	2	2				7300	36	158	359	9707	2109	2909				10	30	40	50	30	70	80			
39216	0	0	0	8	0						2	2	2	0	2						7300	2209	3009	6309	9707						10	50	60	30	30					
39217	0	0	0	0							2	0	0	2							7300	7400	850	336							40	20	30	50						
39218	0	0	0	0	0	27					2	0	2	2	2	2					7300	7400	36	158	359	8802					10	20	40	50	60	100				
39219	0	0	0	0	0	0	0	8	27		2	0	2	2	2	2	1	2	2		7300	7400	2709	2809	2909	3009	5909	3109	8658		10	20	30	40	50	60	70	80	100	
#####洗礼五最后的洗礼#####
39220	0	0	0	0	0						2	0	2	2	31						7300	7400	359	509	8509						10	20	40	35	1					
39221	0	0	0	0	0	0	0				2	0	2	2	2	2	31				7300	7400	2309	2409	2509	2609	8509				20	20	35	35	35	35	1			
39222	0	0	0	0	0	0	0				2	2	2	2	2	2	2				359	2709	2809	2909	3009	4454	9707				10	30	40	50	60	70	30			
39223	0	0	0	0	0	0					2	0	2	2	2	0					7300	7400	359	609	34	850					20	20	40	50	60	50				
39224	0	0	0	0	0	11	8				2	0	2	2	2	5	0				7300	7400	158	359	8	6109	1250				10	20	30	40	50	60	30			
39225	0	0	10	0	0	0	8	0			2	0	2	2	0	2	0	2			7300	7400	404	36	850	7909	1250	9707			10	20	100	40	30	50	30	30		
39226	0	0	10	0	0	0	0	0	0		2	0	2	0	2	2	2	2	2		7300	7400	404	850	4554	7709	8158	9	158		10	20	100	30	40	50	60	70	80	
39227	0	0	10	0	0	0	0	0	0		2	0	2	2	2	2	2	0	2		7300	7400	404	959	8158	158	609	850	9707		10	20	100	30	40	50	60	50	30	
39228	0	0	10	0	0	0	0				2	0	2	2	2	2	2				7300	7400	404	9707	9458	8	8802				10	20	100	30	50	60	40			
39229	0	0	0	0	0	0	0	0	10		2	0	2	2	2	2	2	2	2		7300	7400	2309	2509	2809	3009	359	158	36		10	20	30	40	50	60	70	80	100	
39230	0	0	0	0							2	0	2	2							7300	7400	158	1909							10	20	50	60						
39231	0	0	0	0	0						2	0	2	2	2						7300	7400	158	359	2009						10	20	40	50	60					
39232	0	0	7	0							2	0	0	2							7300	7400	1250	2109							10	20	30	50						
39233	0	0	0	0							2	0	2	2							7300	7400	609	2209							10	20	40	60						
