#####羁绊一实验#####
道具?	不熄的烛火	Cayenne_jiban1_10.txt			ITEM_useMystery						60476	26529		26		0	1	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		9112	100		0			
道具?	赝品帕鲁凯斯之斧										60477	26305	0	26		0	0	2	0	1	1	1	10	0					0	0																																																										0	1	0			0		9113	100	0	0			0
道具?	诡异的生命之光										60478	27352	0	26		0	0	2	0	1	1	1	1	0					0	0																																																										0	1	0			0		9114	100	0	0			0
道具?	乘船须知										60479	99303	0	26		0	0	2	0	1	1	1	1	0					0	0																																																										0	1	0			0		9115	100	0	0			0
道具?	虚无的生命之光										60480	27475	0	26		0	0	2	0	1	1	1	1	0					0	0																																																										0	1	0			0		9116	100	0	0			0
道具?	能量结晶										60481	99056	0	26		0	0	2	0	1	1	1	1	0					0	0																																																										0	1	0			0		9117	100	0	0			0
道具?	恩谢手环										60482	27662	0	15		0	1	0	0	1	1	1	5	0	50	50			0	0	10	10	10	10			5	5											38	38	1	1																																				0	1	0			0		9118	100	0	0			0
#####羁绊二心魔#####
道具?	帕瓦的肖像										60483	98510	0	26		0	0	2	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
道具?	凯特的肖像										60484	98510	0	26		0	0	2	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
信件?	凯特的信										60485	27820	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
信件?	莱诺的感谢信										60486	27443	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		9119	100	0	0			0
信件?	脏兮兮的护身符										60487	99287	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		9120	100	0	0			0
信件?	炼金证明										60488	27442	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		9121	100	0	0			0
信件?	破邪护符										60489	99287	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		9122	100	0	0			0
#####羁绊三蠢动#####
信件?	疑犯的特征										60490	99303	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		9129	100	0	0			0
信件?	调查的技巧										60491	27443	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		9130	100	0	0			0
信件?	汉克的提示										60492	27818	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		9131	100	0	0			0
