#####羁绊一实验#####
12130	0	0	0	0							2	0	2	2							7300	7400	8	9							10	20	40	50						
12131	0	0	0	0							2	0	2	2							7300	7400	8	9							10	20	40	50						
12132	0	0	0	0	0	0	0				2	0	5	1	1	1	1				7300	7400	6109	5709	5809	5909	6009				10	20	30	40	50	60	70			
12133	0	0									2	0									7300	7400									80	20								
12134	0	0	0	0							2	0	2	2							7300	7400	406	106							20	30	50	60						
12135	0	0	0	0							2	0	2	2							7300	7400	2409	109							20	30	50	60						
12136	0	0	0	0							2	0	2	2							7300	7400	2509	109							20	30	50	60						
12137	0	0									2	0									9700	7400									100	20								
12138	0	0	0	0							2	0	2	2							7300	7400	506	106							20	30	50	60						
12139	0	0	0	0							2	0	2	2							7300	7400	4854	8653							10	20	50	40						
12140	0	0	0	0							2	0	2	0							7300	7400	6350	8650							10	20	50	30						
12141	0	0	0	0							2	0	2	2							7300	7400	2809	3009							10	20	50	30						
12142	0	0	0	0							2	0	2	2							7300	7400	2709	2909							10	20	50	30						
12143	0	0	0	0	11						2	0	2	0	0						7300	7400	8650	6350	6609						10	20	50	30	40					
12144	0	0	0	0	0						2	0	2	2	2						7300	7400	9751	359	4454						10	20	50	60	70					
12145	0	0	0	0	0	0	0	0			2	0	1	1	1	1	5	5			7300	7400	5509	5609	5709	5809	6209	6309			10	20	40	35	40	35	50	40		
#####羁绊二心魔#####
12146	0	0									2	2									7209	8509									60	40								
12147	0	0	0	0							2	0	2	2							7300	7400	4854	359							10	20	40	60						
12148	0	0	0	0						0	2	2	0	2						0	7300	2602	6402	8600						804	50	80	30	5						100
12149	0	0	0	0						0	2	2	0	2						0	7300	2502	6402	8600						804	50	80	30	5						100
12150	0	0	0	0						0	2	2	0	2						0	7300	2302	6402	8600						804	50	80	30	5						100
12151	0	0	0	0	0	0	0	0			2	0	1	1	2	2	2	2			7300	7400	6109	6409	4454	4854	51	359			10	20	30	40	50	60	70	80		
12152	0	0	0								2	0	2								7300	7400	9707								10	20	70							
12153	0	0	0	0							2	0	2	2							7300	7400	3009	51							10	20	40	60						
12154	0	0	0								2	0	2								7300	7400	8158								10	20	70							
12155	0	0	0								2	0	2								7300	7400	2709								10	20	70							
12156	0	0	0								2	0	2								7300	7400	158								10	20	70							
#####羁绊三蠢动#####
12157	0	0	0	0	0						2	0	2	2	2						7300	7400	509	359	3209						10	20	40	50	60					
12158	0	0								0	2	2								0	7300	102								15002	80	50								100
12159	0	0	0	0	0	0	0			0	2	2	2	2	2	2	1			0	7300	3009	2709	2809	2909	4804	4509			7400	25	50	50	50	50	50	50			25
12160	0	0								0	2	2								0	7300	632								7400	60	60								100
12161	0	0								0	2	39								0	7300	7832								7400	60	60								100
12162	0	0								0	2	6								0	7300	7300								7400	40	60								100
12163	0	8									0	0									3309	6109									50	50								
12164	0	0	8	0	0						2	2	0	2	0						7300	359	6109	9	850						10	40	50	60	70					
12165	0	0	0	34	7						2	2	2	6	0						7300	359	9	6109	6109						10	50	60	30	40					
12166	0	0	0	0	0	0	0				2	1	1	1	1	1	1				7300	5509	5609	5709	5809	5909	6009				10	40	45	50	55	60	65			
#####羁绊四追击#####
12167	0	0								0	6	2								0	7300	7300								7400	60	60								100
12168	0									0	2									0	7300									850	60									100
12169	0	0	0							0	2	2	2							0	7300	2331	7534							7400	30	42	80							100
12170	0	0								0	35	10								2	7532	7300								7300	50	50								100
12171	0	0								0	2	2								0	7300	302								7400	50	70								100
12172	0	0								0	2	2								0	7300	603								7400	60	35								100
