#####七宗罪一邪灵鸟人#####
水晶?	灵魂晶石										800170	27990	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0		24030	100	0	0			0
水晶?	地元素之证										800171	27984	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	0	1			0		24031	100	0	0			0
水晶?	水元素之证										800172	27982	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	0	1			0		24032	100	0	0			0
水晶?	火元素之证										800173	27985	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	0	1			0		24033	100	0	0			0
水晶?	风元素之证										800174	27983	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	0	1			0		24034	100	0	0			0
#####七宗罪二贪婪之心#####
戒指?	生命的羁绊										800175	25230	0	18		0	1	0	0	1	1	1	4	0	150	150			0	0																			50	50							5	5																			10	10										0	1	0			0		24035	100	0	0			0
戒指?	生命之戒										800176	25863	0	18		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
道具?	翠绿之心	Cayenne_qizongzui2_10.txt			ITEM_useMystery						800177	27892	0	26		0	1	0	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
道具?	实验药										800178	26211	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
道具?	遗物「丝巾」										800179	26242	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
道具?	贤者之石										800180	26822	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
道具?	破碎的石像										800181	1002696	0	26		0	0	0	0	1	1	1	1	0					0	0																																																										0	1	0			0			100	0	0			0
项链?	勇气之饰										800182	25674	0	17		0	1	0	0	1	1	1	7	0	300	300			0	0	17	17	17	17	17	17													45	45	45	45																													10	50						0	0	1			0			100	0	0			0
项链?	暗影之饰										800183	27755	0	17		0	1	0	0	1	1	1	7	0	300	300			0	0			100	100															55	55																															10	150						0	0	1			0			100	0	0			0
