#####七宗罪一邪灵鸟人#####
616016	0	0	0	0						0	2	2	2	2						0	7300	2206	3006	4806						7400	30	40	50	60						20
616017	0	0	0	0	0	0	0			0	2	2	2	2	2	0	0			0	7300	906	306	2006	2806	6106	6406			7400	20	30	30	35	40	80	80			20
#####七宗罪二贪婪之心#####
616018	0	0	0							0	2	2	2							0	7300	1904	2304							7400	30	40	60							100
616019	0	0								0	2	2								0	7300	104								7400	30	60								100
616020	0	0	0	0						0	2	2	2	2						0	7300	4909	1909	2309						7400	20	35	45	60						100
616021	0	0	0	0	0					0	2	2	2	2	2					0	7300	306	4209	4509	506					7400	20	25	35	40	45					100
616022	0	7	0	0						0	2	2	2	2						0	7300	3109	1909	2709						7400	20	30	35	45						100
616023	0	0	0	0							0	2	2	0							7400	7300	1906	834							10	20	40	50						
616024	0	0	0							0	2	2	2							0	7300	34	1904							7400	30	50	60							100
#####七宗罪三色欲的诱惑#####
616025	0	0	0	0	0					0	2	2	2	2	2					0	7300	359	2209	2609	4653					7400	10	30	40	50	60					100
616026	0	0	0	0	0	0				0	2	2	2	2	2	0				0	7300	959	2209	4953	9458	850				7400	10	30	40	50	60	30				100
616027	0	0	0							0	2	2	2							0	7300	2209	850							7400	10	50	20							100
616028	0	0	0	0	0					0	2	2	0	2	2					0	7300	359	850	2209	4953					7400	10	30	20	50	60					100
616029	0	0	0	0	0	0				0	2	2	2	2	2	0				0	7300	1909	2009	2109	2209	5950				7400	10	30	40	50	60	50				100
616030	0	0	0	0	0	0	0	0		0	2	2	2	2	2	2	31	2		0	7300	358	157	36	509	959	636	7559		7400	10	20	30	40	50	60	70	80		100
#####七宗罪四消失的古都#####
39172	57	0	0	0						0	4	2	6	2						6	7300	8034	7300	134						7300	100	60	60	60						100
39173	57	0	0	0						0	4	2	6	2						6	7300	8134	7300	134						7300	100	60	60	60						100
39174	0	0	0	0	0	8					2	2	2	0	0	0					7300	157	358	6109	6409	1250					20	40	50	40	30	30				
39175	0	0	7	0	0	0				0	2	2	2	2	0	0				0	7300	34	34	134	834	7400				7300	50	60	60	60	60	60				100
39176	0	0	0	0	0	0					2	0	2	2	2	2					7300	7400	358	2109	2509	4654					10	20	30	40	50	50				
39177	0	0	0	0	0	0					2	0	2	2	0	0					7300	7400	959	7951	2109	2509					10	20	30	40	30	30				
39178	0	0	0	0							2	0	2	0							7300	7400	959	850							10	20	50	30						
#####七宗罪五隐藏的真相#####
39179	0	0	0	0	0	0					2	0	2	2	2	2					7300	7400	36	2009	2409	4554					10	20	30	40	50	50				
39180	0	0	0	0	0	0					2	0	2	0	2	2					7300	7400	359	850	8158	509					10	20	50	30	50	30				
39181	0	0	0	0	0	0					2	0	2	0	2	2					7300	7400	359	850	8158	509					10	20	50	30	50	30				
39182	0	0	0	0	11	0	8				2	0	2	0	1	2	0				7300	7400	959	7909	6409	9658	1250				10	20	40	50	30	20	50			
#####七宗罪六传说中的勇者#####
39183	0	0	0	0	0	0	0	0			2	2	2	2	2	2	2	2			7300	359	158	959	509	36	7559	609			10	20	30	40	50	60	70	80		
39184	0	0	0	0	0	0	0				2	2	2	2	2	1	2				7300	1909	2009	2109	2209	5909	3109				10	20	30	40	50	60	70			
39185	0	0	0	0	0						2	2	2	1	2						7300	7951	959	6409	609						10	30	40	50	60					
39186	0	0	0	0	0	0	0	0			2	0	2	2	2	2	2	2			7300	850	36	359	8158	509	7709	959			10	20	30	40	50	60	70	80		
#####七宗罪终原罪#####
39187	0	0	0	0	0	0	7	7			2	0	2	2	2	2	0	0			7300	7400	959	359	2009	2809	6109	6409			10	20	30	40	50	60	40	30		
39188	0	0	0	0	0	0	0	0			2	2	2	2	2	2	2	2			7300	359	158	959	36	509	7559	609			10	20	30	40	50	60	70	80		
39189	0	0	0	0	0	0	0				2	2	2	2	2	1	2				7300	1909	2009	2109	2209	5909	3109				10	20	30	40	50	60	70			
39190	0	0	0	11	0						2	2	2	5	2						7300	7951	959	6409	609						10	30	40	30	50					
39191	0	0	0	0	7	0	0	0			2	0	2	2	2	2	2	2			7300	850	36	359	8158	509	7709	959			10	30	40	50	50	60	70	80		
39192	0	0	0	0							2	2	2	2							7300	7951	7559	959							10	30	40	50						
39193	27	0	0	8	0	0	0				0	0	2	0	2	2	2				9308	850	359	6409	2009	2809	7300				100	20	30	30	50	60	20			
39194	0	0	7								2	0	2								7300	7400	8200								50	40	100							
