°µÓ°¾ýÍõ	4,0,3,7,6	35001	-1	-1	35001	35002	35003	35004	35005	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
É­ÁÖ°ÔÖ÷	4,0,3,7,6	35002	-1	-1	35006	35007	35008	35009	35010	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
µØÓüÑ×Ä§	4,0,3,7,6	35003	-1	-1	35011	35012	35013	35014	35015	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
±ùËª¾ÞÁú	4,0,3,7,6	35004	-1	-1	35016	35017	35018	35019	35020	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
ÑÒÊ¯¾ÞÁé	4,0,3,7,6	35005	-1	-1	35021	35022	35023	35024	35025	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
À×öªÕ½ÀÇ	4,0,3,7,6	35006	-1	-1	35026	35027	35028	35029	35030	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
Éîº£¾ÞÊÞ	4,0,3,7,6	35007	-1	-1	35031	35032	35033	35034	35035	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
ÁÒÑæ·ï»Ë	4,0,3,7,6	35008	-1	-1	35036	35037	35038	35039	35040	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
½û¼ÉÄ§µ¼Ê¦	4,0,3,7,6	35009	-1	-1	35041	35042	35043	35044	35045	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
¸ÖÌúÊØÎÀ	4,0,3,7,6	35010	-1	-1	35046	35047	35048	35049	35050	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
°µÓ°ÓÄÁé	4,0,3,7,6	35011	-1	-1	35051	35052	35053	35054	35055	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
ÑÒÊ¯ÊØÎÀ	4,0,3,7,6	35012	-1	-1	35056	35057	35058	35059	35060	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
¶éÂäÊ¥ÆïÊ¿	4,0,3,7,6	35013	-1	-1	35061	35062	35063	35064	35065	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
ÓÄÁé´¬³¤	4,0,3,7,6	35014	-1	-1	35066	35067	35068	35069	35070	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
±ùÑ©Å®Î×	4,0,3,7,6	35015	-1	-1	35071	35072	35073	35074	35075	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
Ñ×ÓüÄ§Áú	4,0,3,7,6	35016	-1	-1	35076	35077	35078	35079	35080	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
¶éÂäÊ¥Áé	4,0,3,7,6	35017	-1	-1	35081	35082	35083	35084	35085	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
