宠装？	[宠装]青铜破晓剑										77000	1002499	0	59		0	1	2	0	1	1	1	1	0	999	999			0	0	30	50																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]青铜破晓弓										77000	1002499	0	59		0	1	2	0	1	1	1	1	0	999	999			0	0	30	50																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]青铜破晓仗										77000	1002499	0	59		0	1	2	0	1	1	1	1	0	999	999			0	0	30	50																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]青铜守卫冠										77001	1002501	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0					800	1000																																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]青铜踏云靴										77002	1002637	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0			800	1000																																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]青铜壁垒盾										77003	1002601	0	56		0	1	2	0	1	1	1	1	0	999999	999999			0	0			800	1000																																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]青铜战甲										77004	1002500	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0									300	350									800	1000																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]青铜战袍										77004	1002500	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0									300	350									800	1000																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]白银月影刃										77010	1002698	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	2400	2600																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]白银月影弓										77010	1002698	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	2400	2600																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]白银月影仗										77010	1002698	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	2400	2600																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]白银鹰眼盔										77011	1002699	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0									800	1000																																																0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]白银风行者										77012	1002801	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0					1400	1600																																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]白银磐石盾										77013	1002711	0	56		0	1	2	0	1	1	1	1	0	999999	999999			0	0			2200	2400																																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]白银星辰甲										77014	1002697	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			4500	5000	1000	1200																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]白银星辰袍										77014	1002697	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			4500	5000	1000	1200																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]黄金太阳剑										77020	1002949	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	4800	5000																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]黄金太阳弓										77020	1002949	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	4800	5000																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]黄金太阳仗										77020	1002949	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	4800	5000																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]黄金凤凰盔										77021	1002640	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0									1300	1500																																																0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]黄金雷电靴										77022	1002636	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0					3800	4000																																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]黄金大地盾										77023	1002710	0	56		0	1	2	0	1	1	1	1	0	999999	999999			0	0			5000	5200																																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]黄金龙王铠										77024	1002469	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			6800	7000	2500	2700																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]黄金龙王袍										77024	1002469	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			6800	7000	2500	2700																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]钻石极夜刃										77030	1002705	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	8000	8100																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]钻石极夜弓										77030	1002705	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	8000	8100																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]钻石极夜仗										77030	1002705	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	8000	8100																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]钻石星辉冠										77031	1002714	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0									2400	2600																																																0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]钻石幽灵靴										77032	1002712	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0					7400	7600																																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]钻石冰霜盾										77033	1002569	0	56		0	1	2	0	1	1	1	1	0	999999	999999			0	0			6000	6200																																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]钻石天界铠										77034	1002716	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			11000	11500	3500	4000																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]钻石天界铠										77034	1002716	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			11000	11500	3500	4000																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]星耀命运之刃										77040	1002837	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	10000	10500																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]星耀命运之弓										77040	1002837	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	10000	10500																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]星耀命运之仗										77040	1002837	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	10000	10500																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]星耀天空之盔										77041	1002873	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0									3100	3200																																																0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]星耀虚空之靴										77042	1002657	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0					8800	9000																																																				0	0	1	0	0	0			100	0	0			0
