#####砍狗系列#####
86087	0	0									2	0									7300	7400									80	50								
86088	0	0	0	0	0						2	0	0	2	2						7300	7400	1134	534	934						30	50	30	30	35					
86089	0	0	0	0							2	0	2	2							7300	7400	534	134							30	50	30	35						
86090	0	0	0	0							2	0	2	2							7300	7400	1932	2332							30	50	40	35						
86091	0	0	0								2	0	2								7300	7400	34								30	50	35							
86092	0	0	0	0	0	0					2	0	2	2	2	2					7300	7400	359	36	959	8150					30	50	30	30	30	30				
86093	0	0	0	0							2	0	2	0							7300	7400	136	534							30	50	30	30						
86094	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	43	42	43	42	0	7300	7400	158	359	1159	5909	6009	5509	5609	5209	30	50	30	30	30	30	30	30	30	30
86095	0	0	0	0	0						2	0	2	2	2						7300	7400	2033	2133	2433						30	50	40	40	35					
86096	0	0	0	0							2	0	2	2							7300	7400	2132	2532							30	50	40	35						
86097	0	0	0	0							2	0	2	2							7300	7400	2032	2432							30	50	40	35						
86098	0	0	0	0							2	0	2	2							7300	7400	1932	2332							30	50	40	35						
86099	0	0	0	0							2	0	2	2							7300	7400	2232	2632							30	50	40	35						
86100	0	0	0	0							2	0	0	2							7300	7400	1136	336							30	50	30	40						
86101	0	0									2	0									7300	7400									30	50								
86102	0	0	0	0	0	0	0	0			2	0	2	2	2	0	2	2			7300	7400	359	158	959	1159	8150	538			30	50	35	35	35	30	30	30		
86103	0	0	0	0	0						2	0	2	2	2						7300	7400	2133	2533	634						30	50	40	35	35					
86104	0	0	0	0							2	0	2	2							7300	7400	1933	2333							30	50	40	35						
86105	0	0	0	0							2	0	2	2							7300	7400	1932	2332							30	50	40	35						
86106	0	0	0								2	0	2								7300	7400	34								30	50	35							
86107	0	0	0	0	0	0					2	0	2	2	2	0					7300	7400	158	1250	36	534					30	50	30	30	30	30				
86108	0	0	0	0	0						2	2	2	2	2						7300	7400	307	36	534						30	50	40	40	30					
86109	0	0	0	0	0	0	0				2	0	2	2	2	2	43				7300	7400	2907	3007	4509	4809	5907				30	50	40	40	30	30	30			
86110	0	0	0	0							2	0	2	2							7300	7400	336	936							30	50	35	35						
86111	0	0	0	0						0	2	0	2	2							7300	7400	2033	4204							30	50	40	35						
86112	0	0	0	0	0						2	0	2	2	2						7300	7400	36	8136	336						30	50	35	30	30					
86113	0	0	0	0	0						2	0	2	2	2						7300	7400	336	136	536						30	50	35	35	30					
