#####砍狗系列#####
芙蕾雅盗贼基地		86053	-1	-1	86168	86169	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
守卫	4,8	86054	-1	-1	86171	86170	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
海贼的巢穴		86055	-1	-1	86172	86173	86174	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0		0
丧失心智的头目	0,1,2,3,4,5,6,7,8,9	86056	-1	-1	86175	86176	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	10	0	0
怨恨的幽灵	0,7,4,2,1,3,6	86057	-1	-1	86177	86178	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
暗道		86058	-1	-1	86179	86180	86181	86182							1	1	1	1							1	1	1	1						
改造丧尸	0,7,4,2,1,3,6	86059	-1	-1	86183	86184	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
丧失心智的头目	0,5,2,1,8,9,7,6,3,4	86060	-1	-1	86185	86186	86187	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
海盗的暗道		86061	-1	-1	86188	86189	86190	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
海盗	5	86062	-1	-1	86191	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
地狱犬的巢穴	1,3	86063	-1	-1	86192	86193		0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
小沐	0,4,2,1,3,9,7,6,8	86064	-1	-1	86194	86195	86198	86201	86199	86200	86202	86197	86196	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
