#####半山1彷徨的亡灵#####
亡魂?	800212	100	5	9	280	35	0	10	220	500	10	100	0	0	0	0	20	80	100	100	100	100	100	100	2	3	0	0	10	101122	100	0			0	7300	7400								
幽灵	800213	100	5	9	150	30	10	10	140	500	10	100	0	0	20	80	0	0	0	0	0	0	0	0	2	3	0	0	10	101120	100	0			0	7300	7400								
#####半山2亡者之镇#####
黄蝎	800214	20	5	4	18	28	41	10	8	200	4	10	0	0	10	0	0	90	0	0	0	0	0	0	1	1	0	0	7	101302	100	0			0	7300	7400	7530							
幽灵	800215	20	5	2	17	16	29	18	25	200	4	10	0	0	20	80	0	0	0	0	0	0	0	0	0	1	0	0	7	101120	100	0			0	7300	7400	530							
水龙蜥	800216	20	5	1	34	36	32	9	4	200	4	10	0	0	0	80	20	0	0	0	0	0	0	0	0	1	0	0	7	101721	100	0			0	7300	7400	7730							
水晶螃蟹	800217	20	5	8	16	29	34	8	8	100	2	30	0	0	0	80	20	0	0	0	0	0	0	0	0	3	0	0	9	101631	100	0			0	7300	7400	7830							
蜥蜴斗士	800218	20	5	1	16	35	35	6	8	150	3	20	0	0	30	70	0	0	0	0	0	0	0	0	1	2	0	0	8	101701	100	0			0	7300	7400	30							
深海领主	800219	100	5	9	400	30	0	10	250	500	10	100	0	0	0	0	80	20	100	100	100	100	100	100	2	3	0	0	10	120070	100	0			0	7300	7400								
水晶螃蟹	800220	100	5	9	50	30	35	10	10	100	2	30	0	0	0	80	20	0	0	0	0	0	0	0	0	3	0	0	9	101631	100	0			0	7300	7400	7830							
#####半山3圣鸟之谜#####
托罗帝鸟	800221	20	5	3	30	18	11	33	8	150	3	30	0	0	80	0	0	20	0	0	0	0	0	0	0	2	0	0	8	107210	100	0			0	7300	7400								
岩地跑者	800222	20	5	3	25	20	15	30	10	150	3	30	0	0	20	80	0	0	0	0	0	0	0	0	1	2	0	0	8	107211	100	0			0	7300	7400	16000							
火焰啄木鸟	800223	20	5	3	20	25	17	27	11	150	3	30	0	0	0	20	80	0	0	0	0	0	0	0	0	2	0	0	8	107212	100	0			0	7300	7400	930							
狂奔鸟	800224	20	5	3	23	22	16	34	5	150	3	30	0	0	0	0	20	80	0	0	0	0	0	0	1	2	0	0	8	107213	100	0			0	7300	7400	30							
虎人	800225	20	5	6	20	24	15	17	14	100	2	30	0	0	30	0	0	70	0	0	0	0	0	0	0	3	0	0	8	101000	100	0			0	7300	7400								
迷你蝙蝠	800226	20	5	3	9	24	18	25	14	50	1	40	0	0	0	0	60	40	0	0	0	0	0	0	0	4	0	0	10	101242	100	0			0	7300	7400								
液态史莱姆	800227	20	5	7	47	22	13	3	10	100	2	30	0	0	10	90	0	0	0	0	0	0	0	0	0	3	0	0	9	101501	100	0			0	7300	1230								
利牙	800228	20	5	2	28	35	28	7	2	150	3	30	0	0	0	0	10	90	0	0	0	0	0	0	1	1	0	0	8	107113	100	0			0	7300	330	8130							
阿鲁卡纳斯	800229	100	5	9	380	25	0	5	240	500	10	100	0	0	0	0	40	60	100	100	100	100	100	100	2	3	0	0	10	107203	100	0			0	7300	7400								
阿鲁卡纳斯之子	800230	100	5	9	250	35	0	5	200	500	10	100	0	0	0	40	60	0	0	0	0	0	0	0	2	3	0	0	10	107202	100	0			0	7300	7400								
#####半山4赎罪的亡灵#####
托罗帝鸟	800231	20	5	3	30	18	11	33	8	150	3	30	0	0	80	0	0	20	0	0	0	0	0	0	0	2	0	0	8	107210	100	0			0	7300	7400								
岩地跑者	800232	20	5	3	25	20	15	30	10	150	3	30	0	0	20	80	0	0	0	0	0	0	0	0	1	2	0	0	8	107211	100	0			0	7300	7400	16000							
火焰啄木鸟	800233	20	5	3	20	25	17	27	11	150	3	30	0	0	0	20	80	0	0	0	0	0	0	0	0	2	0	0	8	107212	100	0			0	7300	7400	930							
狂奔鸟	800234	20	5	3	23	22	16	34	5	150	3	30	0	0	0	0	20	80	0	0	0	0	0	0	1	2	0	0	8	107213	100	0			0	7300	7400	30							
液态史莱姆	800235	20	5	7	47	22	13	3	10	100	2	30	0	0	10	90	0	0	0	0	0	0	0	0	0	3	0	0	9	101501	100	0			0	7300	1230								
利牙	800236	20	5	2	28	35	28	7	2	150	3	30	0	0	0	0	10	90	0	0	0	0	0	0	1	1	0	0	8	107113	100	0			0	7300	330	8130							
修特	800237	100	5	9	350	0	0	0	250	500	10	100	0	0	30	30	30	30	0	0	0	0	0	0	2	3	0	0	10	100529	100	0			0	7300	7400								
#####半山5小岛之谜#####
托罗帝鸟	800238	20	5	3	30	18	11	33	8	150	3	30	0	0	80	0	0	20	0	0	0	0	0	0	0	2	0	0	8	107210	100	0			0	7300	7400								
岩地跑者	800239	20	5	3	25	20	15	30	10	150	3	30	0	0	20	80	0	0	0	0	0	0	0	0	1	2	0	0	8	107211	100	0			0	7300	7400	16000							
火焰啄木鸟	800240	20	5	3	20	25	17	27	11	150	3	30	0	0	0	20	80	0	0	0	0	0	0	0	0	2	0	0	8	107212	100	0			0	7300	7400	930							
狂奔鸟	800241	20	5	3	23	22	16	34	5	150	3	30	0	0	0	0	20	80	0	0	0	0	0	0	1	2	0	0	8	107213	100	0			0	7300	7400	30							
#####半山6地狱的回响#####
地狱看门犬	800242	20	5	6	24	34	10	21	16	200	4	10	0	0	0	60	40	0	0	0	0	0	0	0	0	1	0	0	7	101030	100	0			0	7300	7400	30							
地狱妖犬	800243	20	5	6	21	38	11	19	16	200	4	10	0	0	40	0	0	60	0	0	0	0	0	0	1	1	0	0	7	101033	100	0			0	7300	7400	130							
地狱猎犬	800244	20	5	6	22	33	17	20	13	200	4	10	0	0	0	0	60	40	0	0	0	0	0	0	1	1	0	0	7	101032	100	0			0	7300	7400								
地狱骷髅	800245	20	5	2	12	28	38	9	13	150	3	20	0	0	0	70	30	0	0	0	0	0	0	0	0	2	0	0	8	101112	100	0			0	7300	7400	330							
#####半山8死神的降临#####
托罗帝鸟	800246	20	5	3	30	18	11	33	8	150	3	30	0	0	80	0	0	20	0	0	0	0	0	0	0	2	0	0	8	107210	100	0			0	7300	7400								
岩地跑者	800247	20	5	3	25	20	15	30	10	150	3	30	0	0	20	80	0	0	0	0	0	0	0	0	1	2	0	0	8	107211	100	0			0	7300	7400	16000							
火焰啄木鸟	800248	20	5	3	20	25	17	27	11	150	3	30	0	0	0	20	80	0	0	0	0	0	0	0	0	2	0	0	8	107212	100	0			0	7300	7400	930							
狂奔鸟	800249	20	5	3	23	22	16	34	5	150	3	30	0	0	0	0	20	80	0	0	0	0	0	0	1	2	0	0	8	107213	100	0			0	7300	7400	30							
地狱看门犬	800250	20	5	6	24	34	10	21	16	200	4	10	0	0	0	60	40	0	0	0	0	0	0	0	0	1	0	0	7	101030	100	0			0	7300	7400	30							
地狱妖犬	800251	20	5	6	21	38	11	19	16	200	4	10	0	0	40	0	0	60	0	0	0	0	0	0	1	1	0	0	7	101033	100	0			0	7300	7400	130							
地狱猎犬	800252	20	5	6	22	33	17	20	13	200	4	10	0	0	0	0	60	40	0	0	0	0	0	0	1	1	0	0	7	101032	100	0			0	7300	7400								
地狱骷髅	800253	20	5	2	12	28	38	9	13	150	3	20	0	0	0	70	30	0	0	0	0	0	0	0	0	2	0	0	8	101112	100	0			0	7300	7400	330							
巨狼	800254	20	5	6	20	35	9	23	18	200	4	10	0	0	60	40	0	0	0	0	0	0	0	0	0	1	0	0	7	101031	100	0			0	7300	7400	630							
武装骷髅	800255	20	5	2	7	24	45	6	18	150	3	20	0	0	70	30	0	0	0	0	0	0	0	0	1	2	0	0	8	101113	100	0			0	7300	830								
地狱看门犬	800256	20	5	6	24	34	10	21	16	200	4	10	0	0	0	60	40	0	0	0	0	0	0	0	0	1	0	0	7	101030	100	0			0	7300	7400	30							
