#####半山1彷徨的亡灵#####
83020		0	777	0	0	99	99	1	3	10	10			900070										1									
#####半山2亡者之镇#####
83021		0	57176	0	0	149	149	1	3	10	10			900071										1									
83022		0	777	0	0	99	99	1	3	10	10			900072										1									
83023		0	777	0	0	99	99	1	3	10	10			900073										1									
#####半山3圣鸟之谜#####
83024		0	777	0	0	99	99	1	3	10	10			900074										1									
83025		0	57182	0	0	99	99	1	3	10	10			900075										1									
83026		0	777	0	0	99	99	1	3	10	10			900076										1									
#####半山4赎罪的亡灵#####
83027		0	777	0	0	99	99	1	3	10	10			900077										1									
83028		0	57211	0	0	99	99	1	3	10	10			900078										1									
83029		0	57211	47	69	48	71	1	3	10	10			900078	900079									29	1								
83030		0	777	0	0	99	99	1	3	10	10			900080										1									
#####半山5小岛之谜#####
83031		0	777	0	0	99	99	1	3	10	10			900081										1									
#####半山6地狱的回响#####
83032		0	777	0	0	99	99	1	3	10	10			900082										1									
#####半山8死神的降临#####
83033		0	777	0	0	99	99	1	3	10	10			900083										1									
83034		0	777	0	0	99	99	1	3	10	10			900084										1									
83035		0	777	0	0	99	99	1	3	10	10			900085										1									
83036		0	777	0	0	99	99	1	3	10	10			900086										1									
83037		0	777	0	0	99	99	1	3	10	10			900087										1									
83038		0	777	0	0	99	99	1	3	10	10			900088										1									
83039		0	57472	0	0	699	699	1	3	10	10			900089	900090									29	1								
83040		0	777	0	0	99	99	1	3	10	10			900091										1									
#####半山9死与新生#####
83041		0	57486	0	0	699	699	1	3	10	10			900092										1									
83042		0	57481	0	0	69	69	1	3	10	10			900093										1									
83043		0	57482	0	0	69	69	1	3	10	10			900093										1									
83044		0	57483	0	0	69	69	1	3	10	10			900093										1									
83045		0	57471	0	0	24	24	1	3	10	10			900094										1									
83046		0	777	0	0	99	99	1	3	10	10			900095										1									
83047		0	777	0	0	99	99	1	3	10	10			900096										1									
83048		0	57484	0	0	69	69	1	3	10	10			900097										1									
